nombre,num_vars,num_constraints,num_frac_vars,frac_var_ratio,lp_obj_value,primal_bound,dual_bound,gap,feasible_leaves,lp_iterations,lp_solving_time,lp_iterations_per_var,nsols,obj_mean,obj_std,obj_pos_ratio,obj_neg_ratio,obj_nonzero_ratio,farkas_mean,farkas_std,farkas_min,activity_mean,n_constraints_static,n_variables_static,pct_unary_constraints,pct_binary_constraints,pct_ternary_constraints,pct_quaternary_or_more,pct_terms_in_obj,pct_terms_in_constraints,pct_positive_terms_in_constraints,pct_positive_terms_in_obj,lbd_avg,trailpop_per_conflict,decisions_per_total_conflict,propagations_per_total_conflict,prop_per_decisions,decisions_per_conflict,propagations_per_conflict,total_conflicts_per_conflict,learned_clauses_per_conflict,restarts_per_conflict,learned_clause_length_avg,time_taken
normalized-lo_14x14_000.opb.metafix.opb,185.0,74.0,0.0,0.0,95.0,95.0,95.0,0.0,0.0,544.0,0.013031,2.9405405405405407,1.0,1.0,0.0,1.0,0.0,1.0,1.0000000000000002e+99,2.4283361152821613e+83,1e+99,0.0,82.0,196.0,0.0487805,0.0487805,0.0487805,0.853659,0.2,0.8,1.0,1.0,100547000.0,48649.1,3.13609,44.3975,14.1569,3154.91,44663.9,1006.0,369.492,6.88077,191.486,0.208251
normalized-BA_RDC4.dot_luby_0null50mast_rapportOE1.0_TMAX15_K67_cod2_pbEq1_newVersion.opb,36668.0,36737.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.023885,0.0,0.0,-1.5423455553655616,19.68038881440012,0.0,0.011871900725505044,0.011871900725505044,0.0,0.0,0.0,0.0,40882.0,40937.0,2.44606e-05,0.0952742,0.626388,0.278313,0.00265914,0.997341,0.729932,0.0,103692000.0,132385.0,174.414,63.9142,0.366451,120695.0,44228.6,692.0,284.589,4.95523,3294.56,4.77852
normalized-aries-da_network_3000_5__126_2812.opb,17998.0,3006.0,0.0,0.0,60720.0,60720.0,60720.0,0.0,0.0,49.0,0.8801519999999999,0.002722524724969441,3.0,28224.0609512168,22776.08317784248,0.833425936215135,0.0,0.833425936215135,0.0,0.0,0.0,0.0,3000.0,17998.0,0.0,0.0,0.0,1.0,0.312513,0.687487,0.909146,1.0,124328000.0,261714.0,506.418,5409.41,10.6817,23801.7,254242.0,47.0,8.97895,1.0,18140.8,0.448083
normalized-BA_RDC4.dot_unif_0null50mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_product.opb,52558.0,135477.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.034666,0.0,0.0,-6.182820379064511,73.94536839438963,0.0,0.008450704225352112,0.008450704225352112,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.0012156,0.998784,0.589766,0.0,91562000.0,828333.0,83.0094,1023.22,12.3266,65909.4,812438.0,794.0,247.03,5.52423,-4186.83,4.76493
normalized-minisat25_6_3_5_ic.opb,7850.0,7976.0,0.0,0.0,1e+20,1e+20,-1e+20,0.0,0.0,739.0,1.841032,0.09414012738853503,0.0,716444.0419077901,5383530.079469743,0.11446740858505565,0.001589825119236884,0.11605723370429252,0.0,0.8164965809277263,-1.0000000000000002,0.0,31332.0,15725.0,0.0,0.0582472,0.890463,0.0512894,0.0148555,0.985144,0.507953,0.986301,102576000.0,74880.8,5.31024,14.368,2.70572,22544.6,60999.5,4245.5,1095.58,20.328,-93.1473,4.88779
normalized-mul_8_9_shg.opb,7840.0,65280.0,0.0,0.0,7840.0,7840.0,-1e+20,1e+20,0.0,0.0,10.301375,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,65280.0,7840.0,0.0,0.0,0.0,1.0,0.00219022,0.99781,1.0,1.0,80900100.0,1102110.0,767.412,1268.37,1.65279,417856.0,690626.0,544.5,32.3284,4.16514,31814.3,4.42854
normalized-rail01.opb,86772.0,24478.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.030591,0.0,0.0,-3959.4204480672524,79389.68894731897,0.03692768470223864,0.005224331430224544,0.04215201613246318,0.0,0.0,0.0,0.0,46841.0,117527.0,2.13488e-05,0.443885,0.0665229,0.489571,0.0124786,0.987521,0.332124,0.87606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
normalized-mult_diagcomm_opt_less_teq_nbits_46.opb,10488.0,6268.0,10488.0,1.0,0.0,0.0,-1e+20,1e+20,0.0,21475.0,5.002018,2.0475781845919148,1.0,0.0,3.5625095731122853e+25,0.007142857142857143,0.007142857142857143,0.014285714285714285,1.0000000000000001e+99,1.2141680576410807e+83,1e+99,0.0,19228.0,12880.0,0.0,0.564593,0.220096,0.215311,0.00333333,0.996667,0.424749,0.5,111216000.0,-221549.0,8.68256,-99.7956,-11.4938,20412.7,-234619.0,2351.0,1471.28,12.8871,219.216,4.9058
normalized-30:70:4.5:0.95:100.opb,10960.0,12531.0,10960.0,1.0,591.0,591.0,-6132.0,1e+20,0.0,6251.0,5.001409,0.5703467153284671,5.0,1.786716472303207,58.751593942199214,0.9999088921282799,9.110787172011662e-05,1.0,1e+99,0.0,1e+99,2.8854949624180395,12527.0,10976.0,7.98276e-05,0.834358,0.000718448,0.164844,0.190499,0.809501,0.776013,0.999909,104682000.0,-831538.0,92.725,-1373.32,-14.8107,59575.8,-882357.0,642.5,284.088,4.63841,421.213,4.8206
normalized-NG.dot_unif_0null50mast_rapportOE1.0_TMAX300_K192_cod1.opb,399113.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.577584,0.0,0.0,-643.3350980799923,397.4745808568947,0.0,0.8532746365064531,0.8532746365064531,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.127336,0.872664,0.48797,0.0,134218000.0,497348.0,16028.1,6040.11,0.376846,368646.0,138923.0,23.0,0.0,1.0,0.0,4.40692
normalized-mps-v2-20-10-grow22.opb,25034.0,3136.0,25034.0,1.0,0.0,0.0,-234612588283.0,1e+20,0.0,10001.0,5.001258,0.39949668450906767,1.0,-9338186.128124502,129068006.28220744,0.0,0.07793345008756568,0.07793345008756568,1.0000000000000001e+99,1.2141680576410807e+83,1e+99,-12854651552518.812,1320.0,25124.0,0.0,0.0,0.0,1.0,0.012499,0.987501,0.150542,0.0,121767000.0,215475.0,104.674,-25.1587,-0.240353,292197.0,-70230.4,2791.5,829.352,15.1653,-62.0221,4.43008
normalized-BA_RDC4.dot_luby_50null10mast_rapportOE2.0_TMAX15_K67_cod3.opb,21833.0,22142.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.061737,0.0,0.0,-21.356060418778274,68.73381276112669,0.0,0.39647969147857903,0.39647969147857903,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.0674089,0.932591,0.455087,0.0,111588000.0,383597.0,540.371,4405.4,8.15256,46201.7,376662.0,85.5,22.7907,1.41279,48924.9,4.88533
normalized-j909_10.std.opb,43345.0,91757.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.015906,0.0,0.0,0.8241758241758241,12.823050507610667,0.0054762513234274035,0.0,0.0054762513234274035,0.0,0.0,0.0,0.0,176054.0,54782.0,0.00303884,0.837414,0.152732,0.00681609,0.000655506,0.999344,0.381824,1.0,114827000.0,62953.3,33.9549,-8.22893,-0.242349,145582.0,-35281.6,4287.5,3983.65,20.4958,-48.7434,4.67661
normalized-BA_RDC4.dot_fibo_50null0mast_rapportOE2.0_TMAX300_K67_cod3.opb,21789.0,22101.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.024714,0.0,0.0,-342.4556624063682,1083.2462633969687,0.0,0.39647969147857903,0.39647969147857903,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.0674089,0.932591,0.455087,0.0,103255000.0,3685.5,76.7276,-50.4435,-0.657436,110219.0,-72462.1,1436.5,650.134,8.88518,-115.452,4.80033
normalized-BA_RDC4.dot_unif_50null10mast_rapportOE2.0_TMAX60_K67_cod2_pbEq1_newVersion_ladder.opb,69258.0,69535.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.016706,0.0,0.0,-1.863726912766533,38.340050117017604,0.0,0.0029881212955903693,0.0029881212955903693,0.0,0.0,0.0,0.0,201868.0,81322.0,4.95373e-06,0.622204,0.324167,0.0536242,0.00048167,0.999518,0.503992,0.0,101680000.0,-1049080.0,111.723,-2263.34,-20.2584,51560.3,-1044530.0,461.5,90.2662,3.83442,10341.2,4.7517
normalized-sep5.5.opb,9253.0,26604.0,9253.0,1.0,1e+20,1e+20,0.0,1e+20,0.0,7820.0,5.013674,0.845131308764725,0.0,0.02262977262977263,0.574017833694481,0.0027885027885027887,0.0,0.0027885027885027887,9.999999999999996e+98,3.642504172923242e+83,1e+99,2.0421409724839803,28660.0,9324.0,0.0,0.557851,0.175855,0.266294,0.000258013,0.999742,0.415509,1.0,83445900.0,-41625.1,-0.321289,-2.48429,7.73227,-6569.07,-50793.8,20446.0,12414.5,74.2687,-1.43889,4.46259
normalized-j9013_7.std.opb,42492.0,89097.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.017634,0.0,0.0,0.8241758241758241,12.823050507610667,0.0054762513234274035,0.0,0.0054762513234274035,0.0,0.0,0.0,0.0,176058.0,54782.0,0.00303877,0.837406,0.152739,0.00681594,0.000619359,0.999381,0.360765,1.0,114335000.0,-55949.4,37.7762,-39.9186,-1.05671,144570.0,-152768.0,3827.0,3490.56,19.0758,-70.2078,4.70738
normalized-bench1.r.opb,912.0,370.0,912.0,1.0,122.0,122.0,120.27664881516175,0.014328227480686255,0.0,6936.0,5.001962,7.605263157894737,69.0,1.0,0.0,1.0,0.0,1.0,1.0000000000000001e+99,1.2141680576410807e+83,1e+99,6.163978494623656,403.0,4688.0,0.0,0.00248139,0.00744417,0.990074,0.325895,0.674105,1.0,1.0,88047000.0,233779.0,147.095,-56.0285,-0.3809,379211.0,-144441.0,2578.0,211.716,13.9802,-627.037,4.60208
normalized-BA_RDC4.dot_luby_0null10mast_rapportOE1.0_TMAX180_K67_cod2_pbEq1_newVersion_binary.opb,43616.0,288563.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.057857,0.0,0.0,-0.3101609051752996,8.427426778034269,0.0,0.010846035394675177,0.010846035394675177,0.0,0.0,0.0,0.0,297596.0,44809.0,3.36026e-06,0.875714,0.0860495,0.038233,0.000698081,0.999302,0.385501,0.0,93702000.0,-86938.0,213.943,-315.269,-1.47362,97343.9,-143448.0,455.0,180.824,3.79912,10150.3,4.67686
normalized-BA_RDC4.dot_fibo_50null20mast_rapportOE1.0_TMAX180_K67_cod3.opb,21722.0,22051.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.005929,0.0,0.0,-1916.0786630738423,4009.0843570583784,0.0,0.39647969147857903,0.39647969147857903,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.0674089,0.932591,0.455087,0.0,103653000.0,-818628.0,89.9964,-806.272,-8.95893,98951.1,-886496.0,1099.5,497.405,7.38773,-1888.77,4.7686
normalized-BA_RDC4.dot_unif_20null20mast_rapportOE2.0_TMAX300_K67_cod3.opb,30426.0,30883.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.047873,0.0,0.0,-393.4546982769276,401.34304132896517,0.0,0.6346938270994537,0.6346938270994537,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.103709,0.896291,0.455087,0.0,89057900.0,66026.5,51.8659,-2.02294,-0.0390033,93773.6,-3657.48,1808.0,703.291,10.3022,-370.737,4.79996
Init-x1-i3_pp_87_merged.opb,98147.0,96702.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.013028,0.0,0.0,0.014506148035039782,0.11956470927587831,0.014506148035039782,0.0,0.014506148035039782,0.0,0.0,0.0,0.0,99545.0,99544.0,0.00014064,0.885419,0.015159,0.0992817,0.00263295,0.997367,0.97931,1.0,128799000.0,1045810.0,224.091,1645.0,7.34076,133110.0,977130.0,594.0,166.248,4.38856,393.942,2.69486
normalized-ii16d1.opb,2460.0,17277.0,2460.0,1.0,1e+20,1e+20,488.5131540432133,1e+20,0.0,13226.0,5.00085,5.376422764227642,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.7149094719683298,17131.0,2460.0,0.0,0.931061,0.0,0.0689393,0.0466705,0.95333,0.951045,1.0,94869700.0,120162.0,-1.39597,16.0676,-11.51,-10865.6,125062.0,7783.5,4981.78,33.8999,7.16331,4.64883
normalized-BA_RDC4.dot_fibo_50null20mast_rapportOE2.0_TMAX15_K67_cod2_pbEq1_newVersion_product.opb,52341.0,134829.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.033114,0.0,0.0,-21.003355938097723,460.860403295723,0.0,0.004225352112676056,0.004225352112676056,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.000608167,0.999392,0.589766,0.0,103759000.0,104714.0,101.687,139.049,1.36742,62232.6,85098.1,612.0,123.785,4.47918,6162.13,4.75738
normalized-j12026_4.std.opb,51428.0,110435.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.014258,0.0,0.0,0.6198347107438017,11.126066629782756,0.004118503061420609,0.0,0.004118503061420609,0.0,0.0,0.0,0.0,245266.0,72842.0,0.00321692,0.846081,0.145809,0.00489265,0.000503605,0.999496,0.409355,1.0,109443000.0,-198344.0,40.2191,-81.8552,-2.03523,131476.0,-267585.0,3269.0,3144.05,17.1982,48.3055,4.71071
normalized-j9013_1.std.opb,43567.0,89853.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.013419,0.0,0.0,0.8241758241758241,12.823050507610667,0.0054762513234274035,0.0,0.0054762513234274035,0.0,0.0,0.0,0.0,176232.0,54782.0,0.00303577,0.837317,0.152838,0.00680921,0.000618858,0.999381,0.360832,1.0,111384000.0,126944.0,39.5661,-1.19839,-0.0302883,179175.0,-5426.91,4528.5,4109.11,21.3529,-40.4626,4.70377
normalized-NG.dot_unif_10null0mast_rapportOE2.0_TMAX300_K192_cod1.opb,365115.0,366610.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.505169,0.0,0.0,-384.0424992420693,330.8364255183625,0.0,0.7680907412186524,0.7680907412186524,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.1161,0.8839,0.48797,0.0,134218000.0,399504.0,0.0,0.0,1.15865,369961.0,428657.0,0.0,0.0,1.0,0.0,4.4218
normalized-lo_10x10_006.opb.metafix.opb,85.0,55.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,137.0,0.006144999999999999,1.611764705882353,1.0,1.0,0.0,1.0,0.0,1.0,1e+99,0.0,1e+99,0.0,58.0,100.0,0.0689655,0.0689655,0.0689655,0.793103,0.2,0.8,1.0,1.0,94934500.0,36218.0,1.67605,32.766,19.5495,1717.11,33568.7,1024.5,590.514,6.97561,44.1789,0.115569
normalized-NG.dot_fibo_20null0mast_rapportOE2.0_TMAX120_K192_cod1.opb,331117.0,332434.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.379709,0.0,0.0,-557.6869984189941,1412.6106895103205,0.0,0.6829068459308517,0.6829068459308517,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.104571,0.895429,0.48797,0.0,134218000.0,443606.0,56717.6,13307.6,0.234629,368665.0,86499.4,6.5,0.0,1.0,0.0,4.34729
normalized-mult_diagcomm_opt_less_teq_nbits_43.opb,9159.0,5473.0,9159.0,1.0,0.0,0.0,-1e+20,1e+20,0.0,15927.0,5.001135,1.738945299705208,1.0,0.0,5.951810895941342e+23,0.007633587786259542,0.007633587786259542,0.015267175572519083,1.0000000000000001e+99,1.2141680576410807e+83,1e+99,0.0,16813.0,11266.0,0.0,0.565217,0.219949,0.214834,0.00356506,0.996435,0.424866,0.5,109936000.0,-344911.0,8.02848,-212.766,-26.5014,13287.1,-352128.0,1655.0,884.874,9.66838,317.919,4.90956
normalized-NG.dot_fibo_0null50mast_rapportOE1.0_TMAX300_K192_cod1.opb,399113.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.6077259999999995,0.0,0.0,-5070.93746633159,5213.816089878316,0.0,0.8532746365064531,0.8532746365064531,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.127336,0.872664,0.48797,0.0,134218000.0,491143.0,16384.2,5876.26,0.358655,368644.0,132216.0,22.5,0.0,1.0,0.0,4.42997
normalized-NG.dot_luby_20null0mast_rapportOE1.0_TMAX180_K192_cod2.opb,400896.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.339065,0.0,0.0,-0.015774664750957856,0.9511986636971108,0.0,0.0035595266602809704,0.0035595266602809704,0.0,0.0,0.0,0.0,402763.0,400896.0,0.0,0.0607007,0.329586,0.609713,0.000609734,0.99939,0.63328,0.0,64694900.0,1656610.0,5607.97,23783.0,4.24092,386950.0,1641030.0,69.0,22.3453,1.28058,38684.0,4.41147
normalized-simp-nonunif-100_100.14.opb,12382.0,540084.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.9094999999999995,0.0,0.0,0.007380073800738007,0.08558976756268045,0.007380073800738007,0.0,0.007380073800738007,0.0,0.0,0.0,0.0,1451912.0,23848.0,6.88747e-07,0.00284935,0.997031,0.000119153,4.03039e-05,0.99996,0.66496,1.0,66809900.0,-389740.0,23.0104,133.174,5.78756,61978.5,358704.0,2693.5,2630.42,14.6516,64.1108,4.20101
normalized-graph20-20-1rand.opb,335.0,1107.0,0.0,0.0,-9.0,-9.0,-9.0,0.0,0.0,27471.0,4.975628,82.00298507462686,7.0,-0.01694915254237288,0.1290809000993883,0.0,0.01694915254237288,0.01694915254237288,0.0,0.0,0.0,0.0,5587.0,2183.0,0.00662252,0.0,0.980132,0.013245,0.00191571,0.998084,0.571977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
normalized-BA_RDC4.dot_fibo_0null20mast_rapportOE1.0_TMAX300_K67_cod1.opb,36184.0,36738.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.049762,0.0,0.0,-2240.568737484858,3991.4069586822943,0.0,0.7929593829571581,0.7929593829571581,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.126304,0.873696,0.455087,0.0,110742000.0,-696693.0,151.962,-833.922,-5.4877,148923.0,-817244.0,980.0,286.209,6.69709,3124.94,4.76719
normalized-BA_RDC4.dot_unif_0null20mast_rapportOE1.0_TMAX60_K67_cod3.opb,36184.0,36738.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.055431,0.0,0.0,-462.7538008949099,377.9421148758217,0.0,0.7929593829571581,0.7929593829571581,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.126304,0.873696,0.455087,0.0,100162000.0,402313.0,209.345,2437.47,11.6433,34960.7,407057.0,167.0,67.8627,1.80597,27493.3,4.90173
normalized-BA_RDC4.dot_unif_0null50mast_rapportOE2.0_TMAX180_K67_cod2_pbEq1_newVersion_product.opb,52558.0,135477.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.040223,0.0,0.0,-6.346635367762128,74.85086300301428,0.0,0.008450704225352112,0.008450704225352112,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.0012156,0.998784,0.589766,0.0,79486900.0,-41012.3,157.1,-173.366,-1.10353,165584.0,-182728.0,1054.0,393.98,7.14841,242.918,4.68103
normalized-BA_RDC4.dot_luby_0null50mast_rapportOE1.0_TMAX180_K67_cod2_pbEq1_newVersion_sequential.opb,71568.0,143199.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.123141,0.0,0.0,-0.774316913012469,13.977261024898725,0.0,0.005976242591180739,0.005976242591180739,0.0,0.0,0.0,0.0,161483.0,81322.0,6.1926e-06,0.770954,0.15858,0.0704594,0.00114631,0.998854,0.504753,0.0,112179000.0,-2174030.0,333.896,-7301.07,-21.8663,101504.0,-2219520.0,304.0,168.58,2.86043,3937.98,4.72027
normalized-minisat100_4_32_8.opb,10100.0,10404.0,10100.0,1.0,29955399.0,29955399.0,-3.0,1e+20,0.0,6939.0,5.001029,0.6870297029702971,1.0,7462532.200594059,14840353.656409517,0.9801980198019802,0.0049504950495049506,0.9851485148514851,9.999999999999998e+98,1.2141680576410807e+83,1e+99,3.686082276047674,30206.0,20200.0,0.0,0.65881,0.163875,0.177316,0.13249,0.86751,0.615503,0.994975,72949000.0,414589.0,126.743,1201.13,9.47689,41445.0,392770.0,327.0,30.9878,3.01527,98889.0,4.84833
normalized-NG.dot_fibo_10null50mast_rapportOE1.0_TMAX180_K192_cod1.opb,365115.0,366610.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.383501,0.0,0.0,-4951.27227877819,5263.342372633992,0.0,0.7680907412186524,0.7680907412186524,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.1161,0.8839,0.48797,0.0,134218000.0,481655.0,18431.8,6133.36,0.332759,368637.0,122667.0,20.0,0.0,1.0,0.0,4.30939
normalized-minisat35_4_11_5_mh_ic.opb,120855.0,381667.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.188068,0.0,0.0,271874.3049808126,3076632.548846566,0.3672112988091941,0.00027693159789531985,0.36748823040708944,0.0,0.0,0.0,0.0,286973.0,126385.0,0.0,0.431382,0.549442,0.019176,0.0472158,0.952784,0.394092,0.999246,103143000.0,-2635290.0,211.743,-6422.83,-30.3332,85861.7,-2604460.0,405.5,179.745,3.5234,5311.45,4.6683
normalized-NG.dot_fibo_50null50mast_rapportOE2.0_TMAX60_K192_cod1.opb,228926.0,229709.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,6.41008,0.0,0.0,-4667.354355783951,5413.376800599584,0.0,0.4268765988579675,0.4268765988579675,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.068033,0.931967,0.48797,0.0,134218000.0,510316.0,17147.5,7514.18,0.438208,368672.0,161555.0,21.5,0.0,1.0,0.0,4.47292
normalized-mps-v2-20-10-agg.opb,2967.0,307.0,2967.0,1.0,1e+20,1e+20,-22739343048191.0,1e+20,0.0,70418.0,5.000083,23.733737782271653,0.0,44493094448.39816,570972923997.0854,0.22085889570552147,0.5828220858895705,0.803680981595092,1.0000000000000001e+99,1.2141680576410807e+83,1e+99,-9481504835398.059,363.0,4890.0,0.0,0.0,0.0,1.0,0.075898,0.924102,0.170533,0.274809,129700000.0,-74057.9,1.35726,-9.37206,-6.90516,13930.9,-96194.9,10264.0,8876.27,41.3989,-4.89785,4.63076
normalized-market-split_8_70_4.opb,70.0,18.0,70.0,1.0,1e+20,1e+20,0.0,1e+20,0.0,42276.0,5.000172,603.9428571428572,0.0,0.014084507042253521,0.11783944035691203,0.014084507042253521,0.0,0.014084507042253521,0.007150493985479698,0.06601633253989114,-0.13876195754968276,700.3333333333334,17.0,71.0,0.0588235,0.0,0.0,0.941176,0.000897666,0.999102,0.499551,1.0,75641800.0,-67981.6,2.5605,-10.3736,-4.0514,25523.0,-103404.0,9968.0,4183.58,40.4976,-23.814,4.90824
normalized-j9025_9.std.opb,42236.0,94903.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.02988,0.0,0.0,0.8241758241758241,12.823050507610667,0.0054762513234274035,0.0,0.0054762513234274035,0.0,0.0,0.0,0.0,184467.0,54782.0,0.00320383,0.84439,0.145901,0.00650523,0.000632302,0.999368,0.385984,1.0,111738000.0,114012.0,50.1879,-10.3382,-0.205989,203888.0,-41998.8,4062.5,3717.7,19.7429,-47.7015,4.63689
normalized-Generated_notes_20140709_1000_0.01-008.opb,115462.0,884.0,0.0,0.0,0.0,0.0,-1e+20,1e+20,0.0,0.0,5.040463,0.0,1.0,-181.62649617820057,177.24665219288133,0.0,0.9508548890650538,0.9508548890650538,0.0,0.0,0.0,0.0,1431.0,204354.0,0.00768693,0.0160727,0.00838574,0.967855,0.255914,0.744086,0.00298777,0.0,121735000.0,2169310.0,24525.0,84344.3,3.43911,515025.0,1771230.0,21.0,0.0,1.0,0.0,4.25642
normalized-NG.dot_luby_10null20mast_rapportOE2.0_TMAX60_K192_cod2.opb,400896.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.2780380000000005,0.0,0.0,-0.922920158844189,30.52120401566338,0.0,0.004003532088122605,0.004003532088122605,0.0,0.0,0.0,0.0,402763.0,400896.0,0.0,0.0607007,0.329586,0.609713,0.000685739,0.999314,0.63328,0.0,134218000.0,1664600.0,53722.5,231683.0,4.31258,376057.0,1621780.0,7.0,3.86667,1.0,14358.6,4.39728
normalized-BA_RDC4.dot_unif_50null10mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_product.opb,52342.0,134829.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.053835,0.0,0.0,-2.538601982263954,44.2706315283699,0.0,0.004225352112676056,0.004225352112676056,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.000608167,0.999392,0.589766,0.0,60561700.0,-109788.0,83.4616,-143.972,-1.72501,136835.0,-236042.0,1639.5,860.781,9.60915,-94.2548,4.69218
normalized-BA_RDC4.dot_fibo_20null50mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_product.opb,52559.0,135477.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.049105,0.0,0.0,-49.068196835332984,718.0282957267787,0.0,0.0067640410363415055,0.0067640410363415055,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.000973213,0.999027,0.589766,0.0,95981000.0,232331.0,69.4795,126.287,1.81762,95812.2,174150.0,1379.0,1322.18,8.67887,315.204,4.77826
normalized-ped3.G.recomb10-0.10-9.opb,38287.0,298964.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.201676,0.0,0.0,42.052637991958086,112.11653151744099,0.12745217497258438,0.0,0.12745217497258438,0.0,0.0,0.0,0.0,905415.0,82070.0,0.0210058,0.591203,0.38742,0.000371101,0.00473264,0.995267,0.692499,1.0,112733000.0,-25339.3,2763.38,-2703.35,-0.978275,1535060.0,-1501710.0,555.5,433.693,4.20683,245.483,3.40145
